player.name,team.name,label,date,location.x,location.y,minute,shot.xg
M. Jensen,Brøndby U19,"Brøndby U19 - Silkeborg U19, 2 - 3","August 17, 2024 at 12:00:00 PM GMT+2",86.0,34.0,93,0.1655
T. Nielsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",86.0,40.0,5,0.05828
T. Nielsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",83.0,73.0,8,0.03275
S. Acquah,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",79.0,30.0,11,0.04196
V. Møller,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",87.0,53.0,14,0.2391
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",80.0,49.0,25,0.06045
J. Valtteri Lähteenmäki,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",86.0,41.0,28,0.2143
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",73.0,53.0,37,0.04559
S. Acquah,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",85.0,50.0,41,0.17
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",77.0,68.0,43,0.02763
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",85.0,69.0,44,0.03346
T. Nielsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",88.0,60.0,47,0.1357
V. Berthelsen,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",74.0,53.0,69,0.001352
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",78.0,47.0,83,0.04671
D. Jóhannesson,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",82.0,44.0,84,0.1153
M. Heyde,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",76.0,58.0,94,0.005
J. Palsmark,Nordsjælland U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",90.0,49.0,94,0.3567
M. Samson,AaB U19,"Nordsjælland U19 - AaB U19, 2 - 0","August 17, 2024 at 1:00:00 PM GMT+2",83.0,60.0,96,0.01627
N. Lassen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",86.0,67.0,0,0.1957
V. Friis,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",88.0,31.0,11,0.0156
S. Ravn,Vejle U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",74.0,55.0,14,0.0352
N. Lassen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",86.0,65.0,19,0.4419
E. Petersen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",97.0,53.0,20,0.6612
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",87.0,55.0,25,0.09732
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",80.0,31.0,26,0.00573
B. Appiah,Vejle U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",95.0,68.0,34,0.08972
V. Friis,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",79.0,32.0,36,0.04878
D. Amtrup,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",95.0,51.0,36,0.1991
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",96.0,64.0,46,0.3265
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",88.0,39.0,47,0.1272
V. Friis,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",89.0,35.0,48,0.1769
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",94.0,53.0,49,0.2564
A. Muhammad,Vejle U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",88.0,32.0,51,0.06798
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",85.0,65.0,60,0.06877
H. Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",97.0,53.0,62,0.7563
T. Lykkebak,Vejle U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",76.0,31.0,67,0.0005888
S. Ravn,Vejle U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",69.0,44.0,73,0.003426
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",96.0,32.0,77,0.02712
V. Friis,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",87.0,39.0,77,0.1418
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",97.0,51.0,86,0.4403
Noah Barholt Rasmussen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",93.0,59.0,86,0.3889
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",96.0,48.0,89,0.5922
M. Søfeldt Nielsen,OB U19,"OB U19 - Vejle U19, 4 - 0","August 17, 2024 at 12:30:00 PM GMT+2",81.0,39.0,90,0.00245
B. Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",95.0,46.0,7,0.4224
S. Escobar Jensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",86.0,35.0,15,0.1291
W. Køhler Simonsen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",88.0,68.0,20,0.05885
S. Escobar Jensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",87.0,36.0,27,0.1133
S. Escobar Jensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",78.0,22.0,29,0.02556
S. Escobar Jensen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",73.0,36.0,29,0.02863
M. Larsson,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",81.0,66.0,31,0.01411
B. Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",80.0,73.0,34,0.01937
R. Rexhepi,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",94.0,46.0,37,0.3054
B. Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",75.0,51.0,44,0.009608
L. Mandal Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",82.0,58.0,52,0.09788
L. Riggelsen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",88.0,67.0,60,0.01278
W. Køhler Simonsen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",94.0,62.0,64,0.2453
L. Mandal Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",77.0,53.0,73,0.006599
E. Hjorth Pedersen,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",91.0,43.0,75,0.2575
L. Mandal Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",81.0,65.0,80,0.003162
A. Rrahmani,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",89.0,59.0,85,0.2653
L. Mandal Andersen,Randers U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",82.0,35.0,91,0.04514
A. Ebrat,SønderjyskE U19,"Randers U19 - SønderjyskE U19, 0 - 2","August 17, 2024 at 1:00:00 PM GMT+2",87.0,42.0,92,0.4692
A. Lodberg,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",95.0,69.0,2,0.09261
C. Jørgensen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",77.0,53.0,8,0.05556
W. Bjergfeldt,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",87.0,69.0,9,0.07215
J. Ambæk,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",94.0,51.0,9,0.7212
A. Lodberg,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",93.0,69.0,11,0.05256
J. Agyekum,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",88.0,72.0,12,0.05
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",74.0,40.0,17,0.0636
S. Kristiansen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",67.0,23.0,23,0.06002
N. Tornvig,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",86.0,56.0,24,0.1571
M. Jensen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",77.0,55.0,26,0.06397
G. Bjerge,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",89.0,53.0,33,0.1268
G. Bjerge,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",90.0,59.0,37,0.06907
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",74.0,55.0,37,0.006138
N. Jakobsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",88.0,64.0,38,0.1238
N. Tornvig,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",92.0,63.0,43,0.1397
N. Jakobsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",85.0,32.0,44,0.07016
J. Agyekum,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",85.0,62.0,45,0.08677
L. Larsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",98.0,57.0,47,0.2228
J. Arinze,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",93.0,48.0,48,0.1868
J. Arinze,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",88.0,46.0,48,0.4778
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",88.0,33.0,48,0.2033
A. Lodberg,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",88.0,26.0,48,0.02292
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",84.0,52.0,50,0.1232
M. Pimpong,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",95.0,54.0,55,0.4206
J. Arinze,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",93.0,47.0,57,0.3917
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",79.0,43.0,59,0.1832
N. Jakobsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",82.0,50.0,60,0.2217
J. Agyekum,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",75.0,43.0,62,0.04499
J. Ambæk,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",84.0,51.0,66,0.03967
G. Nøhr,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",85.0,26.0,67,0.02762
L. Larsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",93.0,42.0,67,0.4754
A. Lodberg,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",76.0,33.0,68,0.02794
A. Lodberg,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",74.0,24.0,71,0.01208
M. Andersen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",86.0,36.0,79,0.127
L. Larsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",81.0,34.0,80,0.03246
S. Johannesen,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",86.0,61.0,83,0.09483
M. Pimpong,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",78.0,47.0,86,0.04026
L. Larsen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",89.0,31.0,87,0.08492
M. Andersen,Brøndby U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",81.0,72.0,88,0.03404
M. Pimpong,Midtjylland U19,"Brøndby U19 - Midtjylland U19, 4 - 0","August 27, 2024 at 12:30:00 PM GMT+2",89.0,49.0,89,0.08274
R. Rexhepi,Randers U19,"AaB U19 - Randers U19, 0 - 3","August 24, 2024 at 1:00:00 PM GMT+2",87.0,43.0,8,0.04827
B. Andersen,Randers U19,"AaB U19 - Randers U19, 0 - 3","August 24, 2024 at 1:00:00 PM GMT+2",90.0,45.0,10,0.1143
A. Risgaard,Randers U19,"AaB U19 - Randers U19, 0 - 3","August 24, 2024 at 1:00:00 PM GMT+2",91.0,59.0,15,0.3377
